Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,qtutocosa il biglietto
E in offerta costa dieci euro,e in oferaco io lei euro
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Perfetto vorrei comprarne due.,perfetorei comprarne due
Si grazie e arrivederci,lo le vaoavleilto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacurto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Salve quanto costa quell articolo,certo lo lo mario
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
