Truth,Decoded
Buonasera io sono Mario,e a
E in offerta costa dieci euro,e lo
Buongiorno io sono Mario,a lo
Certo ecco a lei vuole un sacchetto,e lo
Purtroppo non lo so pero potresti chiedere all autista,e lo
Dovrebbe arrivare tra qualche minuto,e lo lo
"Certo volentieri, io lo prendero macchiato",lo lo lo lo lo lo
Salve quanto costa quell articolo,e lo lo lo
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo lo lo lo
Piacere Luigi come stai,lo lo lo lo
Le auguro una buona giornata,euro lo lo lo lo
Quanto costa il biglietto,euro lo lo lo lo
Dovrebbe arrivare tra qualche minuto,lo lo lo lo lo lo
Buonasera io sono Mario,lo lo lo lo
Perfetto vorrei comprarne due.,lo lo lo lo lo lo
Tutto bene tu,lo lo lo
