Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta lo io lei euro
"Certo volentieri, io lo prendero macchiato",certo toloteri lo lo prendero macchiato
Perfetto vorrei comprarne due.,perfetto lo lei comprarne due
Si grazie e arrivederci,a le vorrei viedierci
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,e lo ecco lei vuole un dicuo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa chiedere al autista
Salve quanto costa quell articolo,certo lo lo mario
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
