Truth,Decoded
Buonasera io sono Mario,sbunioe tra mario
E in offerta costa dieci euro,pero lei
Buongiorno io sono Mario,un e
Certo ecco a lei vuole un sacchetto,a a io ora io
Purtroppo non lo so pero potresti chiedere all autista,e a a lo io il autista
Dovrebbe arrivare tra qualche minuto,a a io vravrnedumnuto
"Certo volentieri, io lo prendero macchiato",pero euriei io lo non lo macchiato
Salve quanto costa quell articolo,lecbuo gurana lo un articolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona io
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,vbuontbe grailre a stesso
Buonasera io sono Mario,buonasera io sono mario
Perfetto vorrei comprarne due.,qfetovrvoei complarneuo
Tutto bene tu,tutto bene tu
