Truth,Decoded
Piacere Luigi come stai,piacere io stai
Quanto costa il biglietto,purenlia
Buonasera io sono Mario,binorara io sono mario
Tutto bene tu,prego egieo
E in offerta costa dieci euro,prego
Va bene grazie lo stesso,a e ireiecouei
Dovrebbe arrivare tra qualche minuto,prego vrorivae due minuto
Prendiamo un caffe al bar,prendiamo urnafe bar
Si grazie e arrivederci,pgreazi
Le auguro una buona giornata,pero euro io lo io a gurnta
Salve quanto costa quell articolo,a greaquanti uieluro
Tutto bene grazie,preagie
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
