Truth,Decoded
Buonasera io sono Mario,prinoe a io sono mario
E in offerta costa dieci euro,prezgiediri
Buongiorno io sono Mario,pruono mario
Certo ecco a lei vuole un sacchetto,pero lrtraieiceusi
Purtroppo non lo so pero potresti chiedere all autista,pero si io pededricrl autista
Dovrebbe arrivare tra qualche minuto,prego ravreiducemuto
"Certo volentieri, io lo prendero macchiato",certo eoeriei io io pero pero macchiato
Salve quanto costa quell articolo,e che una e un aicoleo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona gioato
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arriva lo masmto
Buonasera io sono Mario,rtuon aser lo io sono mario
Perfetto vorrei comprarne due.,perfetervor lei comprarne un
Tutto bene tu,tutto bene tu
