Truth,Decoded
Buonasera io sono Mario,bene a io io sono mario
E in offerta costa dieci euro,prezegaiciedieri
Buongiorno io sono Mario,lo lo tu
Certo ecco a lei vuole un sacchetto,pero artraiclsti
Purtroppo non lo so pero potresti chiedere all autista,e io lo pipedriecl autista
Dovrebbe arrivare tra qualche minuto,prego ravre io dcuchemunuto
"Certo volentieri, io lo prendero macchiato",certo olrieri io io lo prendero macchiato
Salve quanto costa quell articolo,tu buona a il articolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona giornata
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arriva so alshsmnto
Buonasera io sono Mario,buonasera io sono mario
Perfetto vorrei comprarne due.,pertetoerorei comprarne un
Tutto bene tu,tutto bene io
