Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa il articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prfe io pidie lo all
Piacere Luigi come stai,piacere lgigigio come stai
Quanto costa il biglietto,prego io lo lo costa
Le auguro una buona giornata,tra quvoa mario a buona
A che ora arriva il pullman,a che ora va sono un
Si grazie e arrivederci,pigrazci
Va bene grazie lo stesso,a bene e ieieie un
Prego,prego
Prendiamo un caffe al bar,prendiamo una bar
Tutto bene tu,pero lo e gigei
Salve quanto costa quell articolo,a greagvanvo e lo lo
Perfetto vorrei comprarne due.,tra voatora pero due lo lo
Tutto bene grazie,prego bene gazeti
