Truth,Decoded
Salve quanto costa quell articolo,a due equantosta il articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",pero lo pidie all
Piacere Luigi come stai,piacere gigiom stai
Quanto costa il biglietto,tu bene lo costa
Le auguro una buona giornata,tra dqoa a mario a gurnta
A che ora arriva il pullman,a a a al lo a un
Si grazie e arrivederci,grazie
Va bene grazie lo stesso,a reaza ieieie due
Prego,prego
Prendiamo un caffe al bar,prendiamo rnafe al a
Tutto bene tu,pretiei lei
Salve quanto costa quell articolo,a gragavi e lo euro
Perfetto vorrei comprarne due.,a a lo votorota due drelta
Tutto bene grazie,pero grazie
