Truth,Decoded
Piacere Luigi come stai,piacere io come stai
Quanto costa il biglietto,e lgista
Buonasera io sono Mario,binoeara io sono mario
Tutto bene tu,qruto e si
E in offerta costa dieci euro,e prego
Va bene grazie lo stesso,e greaza stai
Dovrebbe arrivare tra qualche minuto,renboe arrivare duemnuto
Prendiamo un caffe al bar,prendiamo urnafe al bar
Si grazie e arrivederci,e grazie
Le auguro una buona giornata,prego amoaion a gburnta
Salve quanto costa quell articolo,a graqavlo
Tutto bene grazie,qrutobgai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
