Truth,Decoded
Buongiorno io sono Mario,buongiorno sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,tutto so il biglietto
E in offerta costa dieci euro,e in oferaco io si euro
"Certo volentieri, io lo prendero macchiato",certo olnteri io lo prendero macchiato
Perfetto vorrei comprarne due.,prfetorei comprarne due
Si grazie e arrivederci,uonole va vlelto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacuto
Prendiamo un caffe al bar,prendiamo un caffe a bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero posoti chiedere al autista
Salve quanto costa quell articolo,certo lo io
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno lo sono mario
