Truth,Decoded
Buongiorno io sono Mario,buongiorno lo sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera lo io lo mario
Quanto costa il biglietto,pero so il bigito
E in offerta costa dieci euro,e in oferaco io ecco euro
"Certo volentieri, io lo prendero macchiato",certo olteri lo lo prendero macchiato
Perfetto vorrei comprarne due.,perfetorei comprarne due
Si grazie e arrivederci,lo e va veicro
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo sono lei vuole un sacuro
Prendiamo un caffe al bar,pruenamo un a e il bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Salve quanto costa quell articolo,certo lo lo mario
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
