Truth,Decoded
Buongiorno io sono Mario,ruonionr sono mario
Tutto bene grazie,lo bene grazie
Buonasera io sono Mario,rtonaea sono mario
Tutto bene tu,lo e un
"Certo volentieri, io lo prendero macchiato",certo oteri lo e deomario
A che ora arriva il pullman,e che arriva il plma
Va bene grazie lo stesso,va bene araial e certo
Si grazie e arrivederci,va e e grezesi
Quanto costa il biglietto,toegrte
Prego,prego
Le auguro una buona giornata,le lo un buona mata
Perfetto vorrei comprarne due.,perteri come e
Certo ecco a lei vuole un sacchetto,pero a a vuole lo certo
Purtroppo non lo so pero potresti chiedere all autista,pronoererereae auaiato
Prendiamo un caffe al bar,prego a lo a
Dovrebbe arrivare tra qualche minuto,drob arivror vuole unito
