Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera lo lo lo mario
Quanto costa il biglietto,purteonio lo il igitito
E in offerta costa dieci euro,e in oferacoliecei euro
"Certo volentieri, io lo prendero macchiato",certo toteri lo lo prendero macchiato
Perfetto vorrei comprarne due.,perfetorei comprarne due
Si grazie e arrivederci,lo lo aoiveieti
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo lo a a e vuole tu cacuo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero porosto sheae al autista
Salve quanto costa quell articolo,certo lo a mario
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
