Truth,Decoded
Salve quanto costa quell articolo,certo lo sono lo
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buongoaoreno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,tu bene tu
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero io lo chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a e vuole un sacuo
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",prfe io piede al a
A che ora arriva il pullman,a che ora va io mlman
Buongiorno io sono Mario,buona lo io
Certo ecco a lei vuole un sacchetto,piacere un ucosrai io io
Purtroppo non lo so pero potresti chiedere all autista,prego e lo lo pero potresti che bene lo autista
Perfetto vorrei comprarne due.,a ravoa lo ctadreo io
Prego,prego
