Truth,Decoded
Salve quanto costa quell articolo,satuo quantocosta il articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prenvoipinde ahata
Piacere Luigi come stai,piacere io stai
Quanto costa il biglietto,tra lo lo piele io
Le auguro una buona giornata,prego mario a euro
A che ora arriva il pullman,a rfen oravalo lo
Si grazie e arrivederci,grazie
Va bene grazie lo stesso,raza vrvediceuo
Prego,prego
Prendiamo un caffe al bar,prendiamo lo uncafe lo
Tutto bene tu,prtuto lo lo
Salve quanto costa quell articolo,a gren gaieluo
Perfetto vorrei comprarne due.,tra ora drieclo
Tutto bene grazie,tutto bene gizetu
