Truth,Decoded
Salve quanto costa quell articolo,rbuoai sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe a bar
Va bene grazie lo stesso,va bene ailoteso
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poti chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un dacuo
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",preavoidiel aliata
A che ora arriva il pullman,a che a al masn
Buongiorno io sono Mario,buona lo io
Certo ecco a lei vuole un sacchetto,a bar ora icilti
Purtroppo non lo so pero potresti chiedere all autista,euro lo lo lo il autista
Perfetto vorrei comprarne due.,a a voatora readreclta
Prego,prego
