Truth,Decoded
Buonasera io sono Mario,bunioeara io sono mario
E in offerta costa dieci euro,prego
Buongiorno io sono Mario,lo io
Certo ecco a lei vuole un sacchetto,pero lroctraici
Purtroppo non lo so pero potresti chiedere all autista,e lo lo a peoiedri il autista
Dovrebbe arrivare tra qualche minuto,prego oravare duhmnto
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,lectu un un un io
Purtroppo non lo so pero potresti chiedere all autista,purtroponon lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona giornata
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare so quachmto
Buonasera io sono Mario,buona asera io sono mario
Perfetto vorrei comprarne due.,pertetoerieicomprarne
Tutto bene tu,tutto bene tu
