Truth,Decoded
Buonasera io sono Mario,benerion mario
E in offerta costa dieci euro,prego
Buongiorno io sono Mario,bunrtu
Certo ecco a lei vuole un sacchetto,pero a taieua
Purtroppo non lo so pero potresti chiedere all autista,pero io io lo lo e preratista
Dovrebbe arrivare tra qualche minuto,bene riare dltn
"Certo volentieri, io lo prendero macchiato",certo vorrei io io lo so a io
Salve quanto costa quell articolo,e le lo tu un io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un lo so lo lo costa dieci autista
Piacere Luigi come stai,piacere io io come stai
Le auguro una buona giornata,leauo una boninito
Quanto costa il biglietto,un so al igito
Dovrebbe arrivare tra qualche minuto,rtrobe ravileso io
Buonasera io sono Mario,buonoserio sono mario
Perfetto vorrei comprarne due.,prbeoerioi omlane un
Tutto bene tu,tutto bene tu
