Truth,Decoded
Buonasera io sono Mario,bene a lo mario
E in offerta costa dieci euro,e gaiediri
Buongiorno io sono Mario,buorto
Certo ecco a lei vuole un sacchetto,e a a ctraiceti
Purtroppo non lo so pero potresti chiedere all autista,e si lpdrlatsta
Dovrebbe arrivare tra qualche minuto,prego ravre uedlchemutn
"Certo volentieri, io lo prendero macchiato",certo eoleie io lo lo pero macchiato
Salve quanto costa quell articolo,certo sono lo il aicorto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti che che al autista
Piacere Luigi come stai,piacere io io come stai
Le auguro una buona giornata,le auguro una buona ioato
Quanto costa il biglietto,quanto costa lo biglietto
Dovrebbe arrivare tra qualche minuto,drobe arvar ora uachemunto
Buonasera io sono Mario,tu oaser lo io sono mario
Perfetto vorrei comprarne due.,perfetto lei comprarne un
Tutto bene tu,tutto bene tu
