Truth,Decoded
Buonasera io sono Mario,lo io
E in offerta costa dieci euro,lo lo io
Buongiorno io sono Mario,lo io
Certo ecco a lei vuole un sacchetto,lo lo
Purtroppo non lo so pero potresti chiedere all autista,e lo so
Dovrebbe arrivare tra qualche minuto,lo lo io lo
"Certo volentieri, io lo prendero macchiato",lo lo lo lo lo lo
Salve quanto costa quell articolo,lo lo lo lo
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo lo lo lo io
Piacere Luigi come stai,lo lo lo lo lo
Le auguro una buona giornata,euro lo io
Quanto costa il biglietto,pero lo lo lo lo lo
Dovrebbe arrivare tra qualche minuto,euro lo lo lo
Buonasera io sono Mario,lo lo lo io
Perfetto vorrei comprarne due.,lo lo lo lo
Tutto bene tu,io
