Truth,Decoded
Piacere Luigi come stai,piacere iocom stai
Quanto costa il biglietto,e e lo lilatsta
Buonasera io sono Mario,e riaioe mario io mario
Tutto bene tu,prego e si
E in offerta costa dieci euro,e e io
Va bene grazie lo stesso,e a e a ielito
Dovrebbe arrivare tra qualche minuto,e a io vrare duemuta
Prendiamo un caffe al bar,e prendiamo a al lmrta
Si grazie e arrivederci,e grazie
Le auguro una buona giornata,e e io costa lo a giornata
Salve quanto costa quell articolo,si tra e e lo
Tutto bene grazie,e gieie
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto io vorrei comprarne due
