Truth,Decoded
Buongiorno io sono Mario,bungoro so lo mario
Prego,prego
Le auguro una buona giornata,lo euro una lo gorato
Buonasera io sono Mario,butoe lo lo mario
Quanto costa il biglietto,puruoco lo ulilitsta
E in offerta costa dieci euro,tu ofeataoiro
"Certo volentieri, io lo prendero macchiato",rtntoro lo lo pero mario
Perfetto vorrei comprarne due.,predoni comprarne un
Si grazie e arrivederci,tutto io
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo lo a vuole un certo
Prendiamo un caffe al bar,pero ora lo bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo sono lo pototrshrae costa
Salve quanto costa quell articolo,lo io
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,tuoionionrnr io sono mario
