Truth,Decoded
Piacere Luigi come stai,pero lo stai
Quanto costa il biglietto,prednl costa
Buonasera io sono Mario,prinor lo io mario
Tutto bene tu,prego e si
E in offerta costa dieci euro,e vidieri
Va bene grazie lo stesso,prego va
Dovrebbe arrivare tra qualche minuto,prego io ravare io due minuto
Prendiamo un caffe al bar,prendiamo tra e al bar
Si grazie e arrivederci,preazi
Le auguro una buona giornata,tra lo amoa io a lrnata
Salve quanto costa quell articolo,a ragvavi io lo
Tutto bene grazie,prego lo a
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto lo lei comprarne due
