Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buongoaoera io sono mario
Quanto costa il biglietto,tutto costa il biglietto
E in offerta costa dieci euro,e in oferaco io lei euro
"Certo volentieri, io lo prendero macchiato",certo lenteri io lo prendero macchiato
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Si grazie e arrivederci,buanzoe lo vediro
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ora e vuole un sacuro
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero porotri chiedere al autista
Salve quanto costa quell articolo,erfeo a lo io
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
