Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera a lo so mario
Quanto costa il biglietto,purteo io io aicito
E in offerta costa dieci euro,e in ora costa lei euro
"Certo volentieri, io lo prendero macchiato",certo toeterio lo lo prendero macchiato
Perfetto vorrei comprarne due.,perfetovrei comprarne due
Si grazie e arrivederci,rtuon lo e voivecei
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo sono a e vuole un acreo
Prendiamo un caffe al bar,prendiamo un caffe a bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa che al autista
Salve quanto costa quell articolo,certo lo mario
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
