Truth,Decoded
Buonasera io sono Mario,pbinoe a io sono mario
E in offerta costa dieci euro,prego
Buongiorno io sono Mario,tutto
Certo ecco a lei vuole un sacchetto,piacere a aoraici
Purtroppo non lo so pero potresti chiedere all autista,e lo poiedicil autista
Dovrebbe arrivare tra qualche minuto,prego ravare io duhemnuto
"Certo volentieri, io lo prendero macchiato",certo eorieri io lo pero macchiato
Salve quanto costa quell articolo,lectuo un un il articolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere lo come stai
Le auguro una buona giornata,le auguro una buona costa
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dotobe arivuro so qualchmto
Buonasera io sono Mario,buona oasera lo io sono mario
Perfetto vorrei comprarne due.,perteterirei comprlarneue
Tutto bene tu,tutto bene tu
