Truth,Decoded
Buongiorno io sono Mario,tuonionrnrnio sono mario
Tutto bene grazie,tutto bene grazie
Buonasera io sono Mario,ronaerai sono mario
Tutto bene tu,tutto bene a
"Certo volentieri, io lo prendero macchiato",certo lo oenteri io lo prendero mario
A che ora arriva il pullman,a che arriva in pullman
Va bene grazie lo stesso,a bene grevaelo sono
Si grazie e arrivederci,va e lo rzeso
Quanto costa il biglietto,tutto come lo
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Perfetto vorrei comprarne due.,perervrei comprarne due
Certo ecco a lei vuole un sacchetto,certo lo a e vuole un sacchetto
Purtroppo non lo so pero potresti chiedere all autista,propono pero pomrehrerere autista
Prendiamo un caffe al bar,predamouo e lo a
Dovrebbe arrivare tra qualche minuto,dovrob arrivare a qualche quanto
