Truth,Decoded
Salve quanto costa quell articolo,certo lo vuole lo
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,tutto so
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero porost chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacuo
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",preavoidiel alata
A che ora arriva il pullman,a e a al un un
Buongiorno io sono Mario,buona io
Certo ecco a lei vuole un sacchetto,srear ora le
Purtroppo non lo so pero potresti chiedere all autista,prego ora lei si autista
Perfetto vorrei comprarne due.,e ravoaoa adreo due
Prego,prego
