Truth,Decoded
Buonasera io sono Mario,bunear sono mario
E in offerta costa dieci euro,prego
Buongiorno io sono Mario,proaro
Certo ecco a lei vuole un sacchetto,e lo dieci
Purtroppo non lo so pero potresti chiedere all autista,preierlautsta
Dovrebbe arrivare tra qualche minuto,prego bar dlutn
"Certo volentieri, io lo prendero macchiato",certo ora io io pero pero macchiato
Salve quanto costa quell articolo,e lo quanto tu il aiceto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero popostischieder autista
Piacere Luigi come stai,piacere un io come stai
Le auguro una buona giornata,le pero una sono
Quanto costa il biglietto,quanto ora il biglietto
Dovrebbe arrivare tra qualche minuto,drvrobe arrivare a sisouo
Buonasera io sono Mario,buonasera lo io sono mario
Perfetto vorrei comprarne due.,perfetetrio io comlane due
Tutto bene tu,tutto bene io
