Truth,Decoded
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
A che ora arriva il pullman,a che ora arriva il pullman
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Tutto bene grazie,tutto bene grazie
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Quanto costa il biglietto,tutto lo il biglietto
Le auguro una buona giornata,le auguro una buona giornata
Prego,prego
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta coicei euro
Tutto bene grazie,tutto bene grazie
Si grazie e arrivederci,buanle va veiero
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Piacere Luigi come stai,piacere luigi stai
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
