Truth,Decoded
Buonasera io sono Mario,pbinioeari io sono mario
E in offerta costa dieci euro,pero gidieri
Buongiorno io sono Mario,buogito
Certo ecco a lei vuole un sacchetto,pero lo rotraic io
Purtroppo non lo so pero potresti chiedere all autista,prego lo peotre si che il autista
Dovrebbe arrivare tra qualche minuto,prego ravrei due minuto
"Certo volentieri, io lo prendero macchiato",certo olrieri io il prendero macchiato
Salve quanto costa quell articolo,le tu un a un articolo
Purtroppo non lo so pero potresti chiedere all autista,purtroponon lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona giornata
Quanto costa il biglietto,quantocosta il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arivaresoa quachemunto
Buonasera io sono Mario,buonasera io io sono mario
Perfetto vorrei comprarne due.,perfetoerei comprarne
Tutto bene tu,tutto bene tu
