Truth,Decoded
Salve quanto costa quell articolo,rfetoa io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,tutto raeo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un certo
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",e voedieo a
A che ora arriva il pullman,a che oarivail mlmran
Buongiorno io sono Mario,buona io
Certo ecco a lei vuole un sacchetto,piacere a ora si
Purtroppo non lo so pero potresti chiedere all autista,e lo plore deiciedr autista
Perfetto vorrei comprarne due.,tra sono idriei certo
Prego,prego
