Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera lo lo lo mario
Quanto costa il biglietto,quanto cocos il biglietto
E in offerta costa dieci euro,e in ora lo si lei euro
"Certo volentieri, io lo prendero macchiato",certo tolterio io lo prendero macchiato
Perfetto vorrei comprarne due.,perfetorei comprarne due
Si grazie e arrivederci,a lo e va vleclio
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo sono a lei vuole un ecco
Prendiamo un caffe al bar,prendiamo un caffe il bene
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa chiedere al autista
Salve quanto costa quell articolo,pero a anomsahito
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
