Truth,Decoded
Buongiorno io sono Mario,buiogororo io lo mario
Prego,prego
Le auguro una buona giornata,laua a una lo lo
Buonasera io sono Mario,butoero io
Quanto costa il biglietto,puruouilotista
E in offerta costa dieci euro,teoaracoicrto
"Certo volentieri, io lo prendero macchiato",ertoriro lo pero mario
Perfetto vorrei comprarne due.,peredr bar un
Si grazie e arrivederci,tu arieto
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,bene all un certo
Prendiamo un caffe al bar,pero a a il bar
Purtroppo non lo so pero potresti chiedere all autista,puropono lo lo oroseae e costa
Salve quanto costa quell articolo,lo euro
Tutto bene tu,tu bene tu
Buongiorno io sono Mario,ruononr sono mario
