Truth,Decoded
Buongiorno io sono Mario,ruononri sono mario
Tutto bene grazie,tutto bene grazie
Buonasera io sono Mario,tuoneaeao sono io
Tutto bene tu,lo e bene un
"Certo volentieri, io lo prendero macchiato",ereorerio lo premacio
A che ora arriva il pullman,e che va lo a
Va bene grazie lo stesso,a bene a e so
Si grazie e arrivederci,va e e e rezesi
Quanto costa il biglietto,toegrto
Prego,prego
Le auguro una buona giornata,luigi un buona
Perfetto vorrei comprarne due.,perteri sono le
Certo ecco a lei vuole un sacchetto,lo a tu lo un certo
Purtroppo non lo so pero potresti chiedere all autista,rononoeorerererere io
Prendiamo un caffe al bar,probro al a a
Dovrebbe arrivare tra qualche minuto,drtobrivro si al che io
