Truth,Decoded
Buongiorno io sono Mario,buongiorno sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buona a io so mario
Quanto costa il biglietto,qtutnco il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",certo toleteri lo lo prendero macchiato
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Si grazie e arrivederci,pero lo voivelti
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco lei vuole un sacueo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti bene al autista
Salve quanto costa quell articolo,certo aouomauito
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
