Truth,Decoded
Salve quanto costa quell articolo,satuo quantocosta il articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prevoide ehata
Piacere Luigi come stai,piacere io stai
Quanto costa il biglietto,prezni lo gita
Le auguro una buona giornata,prego mario a gurta
A che ora arriva il pullman,a rfen ariavalo e
Si grazie e arrivederci,pgrezi
Va bene grazie lo stesso,a bene vievevieueo
Prego,prego
Prendiamo un caffe al bar,prendiamo ancafe bar
Tutto bene tu,preanoieie io
Salve quanto costa quell articolo,a regavie euro
Perfetto vorrei comprarne due.,tra lo votorota dreacreciodla
Tutto bene grazie,tutto un grazie
