Truth,Decoded
Va bene grazie lo stesso,bene a so
Si grazie e arrivederci,e oereieo
Certo ecco a lei vuole un sacchetto,roiai lo lo lciato
A che ora arriva il pullman,lo lo aorialmo
Tutto bene grazie,tutto bene io
Prego,prego
Prendiamo un caffe al bar,prego lo lo
Buongiorno io sono Mario,uonososi so so io
E in offerta costa dieci euro,e e rioio
Le auguro una buona giornata,buona un io
Purtroppo non lo so pero potresti chiedere all autista,sono lo enonoaresieri e lo liata
Va bene grazie lo stesso,bene rase e so
Si grazie e arrivederci,bene a siseo
Salve quanto costa quell articolo,a a lo come ltico
A che ora arriva il pullman,a io arriva il pullman
Certo ecco a lei vuole un sacchetto,dronoa a a io lo ciceto
