Truth,Decoded
Buonasera io sono Mario,prinoe a io sono mario
E in offerta costa dieci euro,e gigei
Buongiorno io sono Mario,buona stai
Certo ecco a lei vuole un sacchetto,pero va uoaici
Purtroppo non lo so pero potresti chiedere all autista,prepono lo peotre dcri cridl autista
Dovrebbe arrivare tra qualche minuto,a razo vravareudure a
"Certo volentieri, io lo prendero macchiato",certo volentieri io non pero macchiato
Salve quanto costa quell articolo,lectue euro io il aiclto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona costa
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare a qualchmto
Buonasera io sono Mario,buonasera lo io sono mario
Perfetto vorrei comprarne due.,perfetoerei comprarne
Tutto bene tu,tutto bene tu
