Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le euro una buona giornata
Buonasera io sono Mario,buongasre lo lo so mario
Quanto costa il biglietto,purteonco io aigito
E in offerta costa dieci euro,e in oferacosi lei euro
"Certo volentieri, io lo prendero macchiato",certo pero lo prendero macchiato
Perfetto vorrei comprarne due.,prfetorori comprarne due
Si grazie e arrivederci,un lo a velieto
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo lo lei vuole un ecco
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero pero stoshere a lo autista
Salve quanto costa quell articolo,erfe lo mario
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
