Truth,Decoded
Va bene grazie lo stesso,va bene grazie lo stesso
Si grazie e arrivederci,si grazie e salve vederi
Certo ecco a lei vuole un sacchetto,piacere ecoalei vuole lo punmcrto
A che ora arriva il pullman,a che ora arriva il pullman
Tutto bene grazie,purtrto bene grazie
Prego,prego
Prendiamo un caffe al bar,prendiamo un caffe al bar
Buongiorno io sono Mario,pruogiorno io sono mario
E in offerta costa dieci euro,e in offerta costa dieci euro
Le auguro una buona giornata,le auguro una buona giornata
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Va bene grazie lo stesso,va bene grazie lo stesso
Si grazie e arrivederci,si grazie e arrivederci
Salve quanto costa quell articolo,a le quanto all articolo
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
