Truth,Decoded
Salve quanto costa quell articolo,euro non sono sauito
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,bunbne e loteso
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a e vuole un euro
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",prego lo pindrel autista
A che ora arriva il pullman,e io ora va lo mlman
Buongiorno io sono Mario,buona lo un io
Certo ecco a lei vuole un sacchetto,piaereavuoruosta io il e
Purtroppo non lo so pero potresti chiedere all autista,pero e io lo a a prego si chiedere lo autista
Perfetto vorrei comprarne due.,e lo sono prota clidreo lo
Prego,prego
