Truth,Decoded
Buonasera io sono Mario,bene tra io sono mario
E in offerta costa dieci euro,pregaiediro
Buongiorno io sono Mario,tu lo
Certo ecco a lei vuole un sacchetto,pero lo rotraelo
Purtroppo non lo so pero potresti chiedere all autista,prego lo dpedrie lo lo autista
Dovrebbe arrivare tra qualche minuto,prego ravrei duhemnuto
"Certo volentieri, io lo prendero macchiato",certo eoleneri io lo prendero macchiato
Salve quanto costa quell articolo,ecco un il aicoleto
Purtroppo non lo so pero potresti chiedere all autista,purtroponon lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come io
Le auguro una buona giornata,le auguro una buona sono
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dotobe arrivare stai qulchomnto
Buonasera io sono Mario,un asera io sono mario
Perfetto vorrei comprarne due.,perfetoerorei comprarne
Tutto bene tu,tutto bene tu
