Truth,Decoded
Certo ecco a lei vuole un sacchetto,certo e goiorno io sono macchiato
Piacere Luigi come stai,piacere luigi come stai
Buonasera io sono Mario,buongoaserao io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Dovrebbe arrivare tra qualche minuto,dovrebbe arriva so qalsomto
Le auguro una buona giornata,le auguro una buona giornata
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,levueguro io so ora gicolro
Perfetto vorrei comprarne due.,perfetto vorrei comprarne un
Tutto bene tu,tutto bene tu
Quanto costa il biglietto,quanto costa il biglietto
"Certo volentieri, io lo prendero macchiato",rongiorinoi io io poeneromacriao
E in offerta costa dieci euro,e in offerta costa dieci euro
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,si grazie e arederci
