Truth,Decoded
Piacere Luigi come stai,piacere io come stai
Quanto costa il biglietto,purelista
Buonasera io sono Mario,pbunoe tra io sono mario
Tutto bene tu,prego egti
E in offerta costa dieci euro,prego
Va bene grazie lo stesso,prego giui
Dovrebbe arrivare tra qualche minuto,preadoa vrorarne due minuto
Prendiamo un caffe al bar,prendiamo uncafe al bar
Si grazie e arrivederci,pgreazi
Le auguro una buona giornata,prego amare a lbrnta
Salve quanto costa quell articolo,sregage euro
Tutto bene grazie,preogie
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
