Truth,Decoded
Buongiorno io sono Mario,buongiorno sono mario
Prego,prego
Le auguro una buona giornata,le euro una buona giornata
Buonasera io sono Mario,tuonase lo sono a mario
Quanto costa il biglietto,prteonco lo un igieto
E in offerta costa dieci euro,e in ofertacoi lei euro
"Certo volentieri, io lo prendero macchiato",certo toteri lo lo prendero macchiato
Perfetto vorrei comprarne due.,perfetovrei comprarne due
Si grazie e arrivederci,un e va vueiero
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo lo a a e vuole un ecco
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un lo so pero porostoshreaere autista
Salve quanto costa quell articolo,erfe e uocumuato
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buonginirono io so mario
