Truth,Decoded
Buongiorno io sono Mario,buononrnri sono mario
Prendiamo un caffe al bar,prenar a a lo bar
Perfetto vorrei comprarne due.,pcerevr coarnue
Buonasera io sono Mario,buonasera io sono mario
Tutto bene tu,tutobene tu
Piacere Luigi come stai,piacere come stai
Quanto costa il biglietto,quotocosa e biglto
Prego,pero
Tutto bene grazie,tutobonbe grazie
E in offerta costa dieci euro,e io oertosa eociouo
Dovrebbe arrivare tra qualche minuto,dronb a ravaetravual io io
"Certo volentieri, io lo prendero macchiato",cerononeiri io io lo prendero mario
Va bene grazie lo stesso,bene so
Piacere Luigi come stai,puaerueu sono a
A che ora arriva il pullman,a lo arriva il pullman
Dovrebbe arrivare tra qualche minuto,droba arrivare a lo lo
