Truth,Decoded
Buongiorno io sono Mario,ruonio sono io
Prendiamo un caffe al bar,bene a afafl le
Perfetto vorrei comprarne due.,prerarl un
Buonasera io sono Mario,boneri io lo io
Tutto bene tu,butbero
Piacere Luigi come stai,pero lo stai
Quanto costa il biglietto,uotonoenl certo
Prego,pero
Tutto bene grazie,tutto bene grazie
E in offerta costa dieci euro,e lefnvro io icheuo
Dovrebbe arrivare tra qualche minuto,lo a bar a il lo lo
"Certo volentieri, io lo prendero macchiato",eroeneri lo e due mario
Va bene grazie lo stesso,bene so
Piacere Luigi come stai,prunliai
A che ora arriva il pullman,a a a rivu lo mlan
Dovrebbe arrivare tra qualche minuto,e a lo al lo so
