Truth,Decoded
Va bene grazie lo stesso,e e so
Si grazie e arrivederci,e minuto
Certo ecco a lei vuole un sacchetto,lo lo a lo lo lo io
A che ora arriva il pullman,e a io lo lo lo
Tutto bene grazie,lo e io
Prego,lo
Prendiamo un caffe al bar,lo lo lo
Buongiorno io sono Mario,lo lo lo io
E in offerta costa dieci euro,e lo
Le auguro una buona giornata,buona io
Purtroppo non lo so pero potresti chiedere all autista,pero un e io si a iata
Va bene grazie lo stesso,tenerise so
Si grazie e arrivederci,bene e eraieo
Salve quanto costa quell articolo,tra ora io
A che ora arriva il pullman,e a all a
Certo ecco a lei vuole un sacchetto,lo a io e lo
