Truth,Decoded
Buonasera io sono Mario,prenorio mario
E in offerta costa dieci euro,e girei
Buongiorno io sono Mario,pero
Certo ecco a lei vuole un sacchetto,bene io dierea
Purtroppo non lo so pero potresti chiedere all autista,pero a si io io e e costa
Dovrebbe arrivare tra qualche minuto,pero erare certo
"Certo volentieri, io lo prendero macchiato",peronoerio lo promamariato
Salve quanto costa quell articolo,selveuoua lieto
Purtroppo non lo so pero potresti chiedere all autista,puropo lo lo lo ora stai e a io
Piacere Luigi come stai,pucereo lo omoma aiata
Le auguro una buona giornata,paevuo una boninto
Quanto costa il biglietto,qutonosa un a gioto
Dovrebbe arrivare tra qualche minuto,lo arasoa so e
Buonasera io sono Mario,buonorio sono mario
Perfetto vorrei comprarne due.,perbero eonmarare
Tutto bene tu,tutoene io
