Truth,Decoded
Salve quanto costa quell articolo,salve quanto sostuel articolo
Piacere Luigi come stai,piacere io come stai
E in offerta costa dieci euro,e in offerta lo stai dieci euro
"Certo volentieri, io lo prendero macchiato",prego lo
Piacere Luigi come stai,piacere a luigi come stai
Quanto costa il biglietto,pregileio
Le auguro una buona giornata,pero a io a a
A che ora arriva il pullman,prego non a
Si grazie e arrivederci,pigre si
Va bene grazie lo stesso,e io giegiei
Prego,prego
Prendiamo un caffe al bar,prendiamo lo anale a
Tutto bene tu,e io
Salve quanto costa quell articolo,a regaiciuo
Perfetto vorrei comprarne due.,pero lo padeadal una
Tutto bene grazie,preogite
