Truth,Decoded
Salve quanto costa quell articolo,certo lo io lo
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,tutbene azteso
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa iedre al autista
Certo ecco a lei vuole un sacchetto,e lo ora eivole un dsicuro
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",previedi alata
A che ora arriva il pullman,a e ora va lo lo
Buongiorno io sono Mario,buona io
Certo ecco a lei vuole un sacchetto,preavruvoa il
Purtroppo non lo so pero potresti chiedere all autista,prevlpdrel autista
Perfetto vorrei comprarne due.,tra voalordreoduto
Prego,prego
