Truth,Decoded
Piacere Luigi come stai,piacere come stai
Quanto costa il biglietto,pureni lgieatsta
Buonasera io sono Mario,bene mario io mario
Tutto bene tu,pretie si
E in offerta costa dieci euro,e si
Va bene grazie lo stesso,a grazie iveici
Dovrebbe arrivare tra qualche minuto,bene arrivare ducemnuto
Prendiamo un caffe al bar,prendiamo urnafe al bar
Si grazie e arrivederci,pigrazci
Le auguro una buona giornata,prego a mario a gbrnta
Salve quanto costa quell articolo,a gragvavi lo
Tutto bene grazie,qtet gaiti
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto io lei comprarne due
