Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quell articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prego pideli
Piacere Luigi come stai,piacere io stai
Quanto costa il biglietto,prego e le litsa
Le auguro una buona giornata,lo rfea lo lo buona a bar
A che ora arriva il pullman,a a e va a
Si grazie e arrivederci,a grazie
Va bene grazie lo stesso,a bene ieiei
Prego,prego
Prendiamo un caffe al bar,prendiamo a a lo
Tutto bene tu,tutto e si
Salve quanto costa quell articolo,a gregvacoe euro
Perfetto vorrei comprarne due.,a a lo ora plidre lo
Tutto bene grazie,prego bene a
