Truth,Decoded
Salve quanto costa quell articolo,vuoeurnto lo tu il lo atoto
Piacere Luigi come stai,piacereguoiome stai
E in offerta costa dieci euro,e e lo fertceta si lo
"Certo volentieri, io lo prendero macchiato",prerirusa
Piacere Luigi come stai,proioe stai
Quanto costa il biglietto,tra io io
Le auguro una buona giornata,pero una e a
A che ora arriva il pullman,prenagire lo a
Si grazie e arrivederci,pero tu
Va bene grazie lo stesso,prenagieiei
Prego,pgrenri
Prendiamo un caffe al bar,prego lo panal e
Tutto bene tu,ptuoio lo tu
Salve quanto costa quell articolo,prendero
Perfetto vorrei comprarne due.,pero delsta
Tutto bene grazie,prune tu
