Truth,Decoded
Piacere Luigi come stai,piacere gicom stai
Quanto costa il biglietto,purenilgista
Buonasera io sono Mario,bionoevara io mario
Tutto bene tu,prego e io
E in offerta costa dieci euro,prego
Va bene grazie lo stesso,e reaza vreigiui
Dovrebbe arrivare tra qualche minuto,reavo vroravarne dureto
Prendiamo un caffe al bar,prendiamo uncafe bar
Si grazie e arrivederci,pgreazrci
Le auguro una buona giornata,tra lo amarone a bene
Salve quanto costa quell articolo,a greaquane euro
Tutto bene grazie,prego un grazie
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto io lei comprarne due
