Truth,Decoded
Salve quanto costa quell articolo,buonaoso sauito
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,buendamo un caffe a bar
Va bene grazie lo stesso,bene azlte
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacuo
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",prteatvo aidio lo al costa
A che ora arriva il pullman,a bene ora valono msan
Buongiorno io sono Mario,lo si
Certo ecco a lei vuole un sacchetto,pbenuo costa lo stai
Purtroppo non lo so pero potresti chiedere all autista,purtro io non lo so lo lo ptotre stai che a lo autista
Perfetto vorrei comprarne due.,a oravoa lrorta certo lo
Prego,a begiti
