Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene grazie,tutto bene grazie
Buonasera io sono Mario,buonasera lo sono mario
Tutto bene tu,tutto bene un
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
A che ora arriva il pullman,a che arriva il plan
Va bene grazie lo stesso,va e grazie lo stesso
Si grazie e arrivederci,si grazie erariesi
Quanto costa il biglietto,qate gata tu
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Perfetto vorrei comprarne due.,perfetto va vorrei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco lei vuole duvcto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo a pero poresthiedere autista
Prendiamo un caffe al bar,predamou un a a
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
