Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera lo so lo mario
Quanto costa il biglietto,purepono lo io agliltista
E in offerta costa dieci euro,e in oferaco io due euro
"Certo volentieri, io lo prendero macchiato",certo toeter io lo lo prendero macchiato
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Si grazie e arrivederci,pero lo va vaecelti
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a e vuole un sacuro
Prendiamo un caffe al bar,prego un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Salve quanto costa quell articolo,certo e uaomahito
Tutto bene tu,tutto bene un
Buongiorno io sono Mario,buongiorno io sono mario
