Truth,Decoded
Piacere Luigi come stai,piacere licom stai
Quanto costa il biglietto,purenilisa
Buonasera io sono Mario,e rinaioeara io mario
Tutto bene tu,prego e lei
E in offerta costa dieci euro,e regvro
Va bene grazie lo stesso,e grazie iveie un
Dovrebbe arrivare tra qualche minuto,e reazo arrivare due minuto
Prendiamo un caffe al bar,prendiamo uncafe al bar
Si grazie e arrivederci,pgrazrci
Le auguro una buona giornata,preadmo io a brnta
Salve quanto costa quell articolo,a grauan un euro
Tutto bene grazie,prego bene grazie
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto io lei comprarne due
