Truth,Decoded
Va bene grazie lo stesso,vabtentbene grazie so sono
Si grazie e arrivederci,si tra io arivevederci
Certo ecco a lei vuole un sacchetto,certo lo e lo plenpum machrito
A che ora arriva il pullman,a che ora arriva il plan
Tutto bene grazie,tutto bene grazie
Prego,prego
Prendiamo un caffe al bar,prenamouncafe al bar
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa dieciero
Le auguro una buona giornata,le auguro una buona giornata
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Va bene grazie lo stesso,va bene grazie sono
Si grazie e arrivederci,ienone grazie
Salve quanto costa quell articolo,salve quanto lo quell articolo
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,certo e lo a lei vuole sacchetto
