Truth,Decoded
Salve quanto costa quell articolo,lo e quanto costa il atocoto
Piacere Luigi come stai,piacere io io come stai
E in offerta costa dieci euro,e in offerta costa diceheuo
"Certo volentieri, io lo prendero macchiato",prego ildrlusa
Piacere Luigi come stai,piacere come stai
Quanto costa il biglietto,a a lo io le io
Le auguro una buona giornata,e lo a ciaie giornata
A che ora arriva il pullman,prego va lo pullman
Si grazie e arrivederci,tra lo
Va bene grazie lo stesso,pero a gvreaio
Prego,prego
Prendiamo un caffe al bar,prendiamo lo a al lo
Tutto bene tu,pteoio lo tu
Salve quanto costa quell articolo,e gavrereluo
Perfetto vorrei comprarne due.,pero torloreradralata
Tutto bene grazie,tutto e e
