Truth,Decoded
Buonasera io sono Mario,pronear sono mario
E in offerta costa dieci euro,e gaiei
Buongiorno io sono Mario,pero io
Certo ecco a lei vuole un sacchetto,e lo lo a taiceu
Purtroppo non lo so pero potresti chiedere all autista,prego a lo si latsta
Dovrebbe arrivare tra qualche minuto,prego bar aluchutn
"Certo volentieri, io lo prendero macchiato",certo oleieri io io lo pero macchiato
Salve quanto costa quell articolo,e due quanto tu il aicoeo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so lo potresti shiecro lo autista
Piacere Luigi come stai,piacere un io come stai
Le auguro una buona giornata,le auguro una boninato
Quanto costa il biglietto,quanto lo ora il bigito
Dovrebbe arrivare tra qualche minuto,drobe arriva so a sono
Buonasera io sono Mario,buona asera io sono mario
Perfetto vorrei comprarne due.,perteirio io comprarne un
Tutto bene tu,tutto bene io
